,0,1,2,3,4,5,7,9,10,15,20
20,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
25,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
30,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
35,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
40,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
45,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
50,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
55,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
60,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
65,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
75,13.25,9.25,5.55,5.15,4.75,4.35,3.55,2.75,2.4,0.95,0.75
