,0,1,3,5,7,9,11,13,15,17,21
20,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
25,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
30,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
35,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
40,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
45,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
50,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
55,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
60,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
65,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
70,10,8.5,6.75,4.25,3.4,2.625,1.84,1.84,1.76,1.76,1.68
