,0,5,9,14,25,30,35,40,45,50,55
20,24.2,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
25,18.5,3,2.1,,-100,-100,-100,-100,-100,-100,-100
30,16.4,3,2.1,1,-100,-100,-100,-100,-100,-100,-100
35,15.6,2.4,1.3,1,-100,-100,-100,-100,-100,-100,-100
40,15,2.4,1.3,1,-100,-100,-100,-100,-100,-100,-100
45,14.4,2.4,0.7,1.1,-100,-100,-100,-100,-100,-100,-100
50,14.4,2.6,0.7,1.1,-100,-100,-100,-100,-100,-100,-100
55,14.4,1.9,0.8,0.8,-100,-100,-100,-100,-100,-100,-100
60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
