,1,2,3,4,5,7,10,15,20,25,30
25,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
30,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
35,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
40,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
45,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
50,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
55,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
60,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
65,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
70,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
75,6,4.5,4,3.75,3.5,3,2.7,2.2,1.9,1.45,0.8
