,0,5,9,14,25,30,35,40,45,50,55
20,28,0.4,-100,-100,-100,-100,-100,-100,-100,-100,-100
25,22.4,3.7,2.3,,-100,-100,-100,-100,-100,-100,-100
30,19.2,3.3,2.3,1.7,-100,-100,-100,-100,-100,-100,-100
35,15,3.2,2.3,1.2,-100,-100,-100,-100,-100,-100,-100
40,13.4,3.2,1.2,1,-100,-100,-100,-100,-100,-100,-100
45,13.1,2.7,1.2,1,-100,-100,-100,-100,-100,-100,-100
50,13.1,2.7,1.5,1,-100,-100,-100,-100,-100,-100,-100
55,13.1,1.8,1,1.6,-100,-100,-100,-100,-100,-100,-100
60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
