,5,10,15,20,25,30,35,40,45,50,55
25,18.44,8.338,4.764,2.96,1.348,0.85,0.85,0.85,0.85,0.85,0.85
30,18.44,8.338,4.764,2.96,1.348,0.85,0.85,0.85,0.85,0.85,0.85
35,18.44,8.338,4.764,2.96,1.348,0.85,0.85,0.85,0.85,0.85,0.85
40,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
45,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
50,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
55,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
60,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
65,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
70,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
75,13.892,6.66,4.388,2.492,1,1,1,1,1,1,1
