0.650439711582545,0.776351435835452,0,0,0,0,0,0,0,0,0
0.813508106531072,0.884341266202642,0.819843287625557,0,0,0,0,0,0,0,0
0.860605176509815,1.03955320301755,1.05361980577668,1.07641812195224,0,0,0,0,0,0,0
0.8815904638853,1.05853790688951,1.21018630433877,1.18274079939982,1.23959071395824,0,0,0,0,0,0
0.887092068519985,1.03203017546784,1.18132371941816,1.26163881131997,1.25513691493352,1.28522902513233,0,0,0,0,0
0.883861959738257,1.01594214979369,1.12576584837244,1.20391364147876,1.30892343600217,1.3543741924728,1.34678864668862,0,0,0,0
0.870399699912474,0.984724711374151,1.06522735797941,1.13783186762806,1.26245154836827,1.39386487725587,1.65198182803318,1.3380569332722,0,0,0
0.890884841412079,0.969491101571292,1.07581377901888,1.11601300379277,1.25913808194057,1.41274538407035,1.59450673112991,1.49866627766432,1.80006668611678,0,0
0.893635643729421,0.997082482390697,1.0456174717626,1.0924853082149,1.2665360730213,1.38429958737965,1.44540074188305,1.60323844454633,1.26253490601425,0,0
0.903409327720585,1.00764806401867,1.05532863751928,1.15915058558746,1.27266286000083,1.27266286000083,1.47205434918518,1.58892176884925,1.48551660901096,0,0
0,0,0,0,0,0,0,0,0,0,0
