,0,1,2,3,7,10,13,16,19,22,23
20,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
25,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
30,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
35,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
40,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
45,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
50,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
55,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
60,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
65,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
70,25,18,14,12,7.58,5.37,3.8,2.69,1.91,1.35,1.2
