3.81354492732523E-02,6.0178107786756E-04,0,0,0,0,0,0,0,0,0
6.51185363131203E-02,1.52968867535367E-02,6.06634151076169E-04,0,0,0,0,0,0,0,0
5.02098954162724E-02,3.01327315522555E-02,1.48892286040135E-02,4.22217369149014E-04,0,0,0,0,0,0,0
7.72997500667298E-02,2.56193734682488E-02,3.04530343840237E-02,1.00798330542816E-02,2.66919026473514E-04,0,0,0,0,0,0
4.13724491033947E-02,2.45225789231031E-02,2.62017422532819E-02,2.30084200820169E-02,5.58103418990075E-03,1.35886049841062E-04,0,0,0,0,0
3.83635437140569E-02,2.55805488825799E-02,2.65171920118415E-02,0.022833709446507,1.77331295042586E-02,4.57644803571862E-03,1.74710635509937E-04,0,0,0,0
3.24573536191793E-02,2.18825070976196E-02,2.62308606925335E-02,2.20911892455898E-02,1.66557472519473E-02,1.21278299483148E-02,2.24211982237752E-03,7.27960981291403E-05,0,0,0
2.82109145616462E-02,2.00528984979738E-02,2.43915459464706E-02,2.34888743296693E-02,1.63257382737619E-02,9.93424085802334E-03,4.34835359491398E-03,1.06767610589406E-03,3.88245856688748E-05,0,0
1.76020965276261E-02,1.37244910339472E-02,1.69032539855864E-02,1.57821940743976E-02,1.03564582271724E-02,6.83798015093058E-03,3.26611826939409E-03,1.38312586445367E-03,3.83392783480139E-04,0,0
6.2798767319405E-03,5.09087379583121E-03,5.27529057775837E-03,3.56215573511926E-03,2.4410958239305E-03,1.82475552643712E-03,1.01429230059935E-03,5.14425760112591E-04,3.78539710271529E-04,0,0
2.91184392516561E-03,2.16447065103977E-03,1.90240469777487E-03,1.27635825386426E-03,6.21193370701997E-04,5.38691126155638E-04,2.62065953264905E-04,1.40739123049671E-04,2.08682147970202E-04,0,0
