,1,2,3,4,5,7,9,11,15,19,21
20,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
25,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
30,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
35,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
40,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
45,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
50,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
55,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
60,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
65,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
75,5.5,6.25,2.625,2.25,2,1.5,1.375,1,0.625,0.25,0
