,0,1,2,3,4,5,10,15,20,25,30
25,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
30,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
35,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
40,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
45,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
50,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
55,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
60,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
65,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
70,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
75,16,11,8.5,6.3,4,3.5,1.8,1.2,0.9,0.7,0.6
