2.02370990237099E-02,0,0,0,0,0,0,0,0,0,0
9.95397489539749E-02,0.021673640167364,0,0,0,0,0,0,0,0,0
4.76429567642957E-02,6.90376569037657E-02,2.21757322175732E-02,0,0,0,0,0,0,0,0
2.92887029288703E-02,3.24407252440725E-02,7.27336122733612E-02,0.019581589958159,0,0,0,0,0,0,0
2.10320781032078E-02,1.86610878661088E-02,2.89958158995816E-02,6.03905160390516E-02,1.24965132496513E-02,0,0,0,0,0,0
1.78800557880056E-02,1.53277545327755E-02,2.04741980474198E-02,2.86192468619247E-02,4.77126917712692E-02,9.07949790794979E-03,0,0,0,0,0
1.01255230125523E-02,1.00697350069735E-02,1.39748953974895E-02,1.66666666666667E-02,1.88423988842399E-02,0.03,1.12412831241283E-02,0,0,0,0
6.31799163179916E-03,6.45746164574616E-03,9.9023709902371E-03,1.24686192468619E-02,1.38912133891213E-02,1.38354253835425E-02,2.60251046025105E-02,6.44351464435146E-03,0,0,0
4.14225941422594E-03,3.12412831241283E-03,5.34170153417015E-03,6.98744769874477E-03,7.99163179916318E-03,7.07112970711297E-03,6.42956764295676E-03,1.92887029288703E-02,0,0,0
2.38493723849372E-03,1.82705718270572E-03,1.58995815899582E-03,2.06415620641562E-03,2.02231520223152E-03,1.43654114365411E-03,1.42259414225941E-03,5.59274755927476E-03,0,0,0
0,0,0,0,0,0,0,0,0,0,0
