1.59188911110854E-02,2.19650639876996E-04,0,0,0,0,0,0,0,0,0
5.60051328886371E-02,7.07506271603797E-03,2.36991479867285E-04,0,0,0,0,0,0,0,0
5.80744731274783E-02,3.14562837423845E-02,8.86116923503774E-03,1.3294643992555E-04,0,0,0,0,0,0,0
5.18722326909516E-02,3.45429532606559E-02,3.83405972185293E-02,4.61844371741367E-03,6.35830799643935E-05,0,0,0,0,0,0
4.09995260170403E-02,2.92828984636016E-02,3.73348284990925E-02,2.72077779447636E-02,3.35256239812257E-03,5.20225199708674E-05,0,0,0,0,0
3.44504687807077E-02,2.61210853053722E-02,3.37048126611253E-02,0.031369579542433,1.94968844290817E-02,3.20227511820673E-03,4.04619599773413E-05,0,0,0,0
2.40633056265245E-02,2.05084334285153E-02,0.029149952023676,2.72944821447151E-02,1.94737633090947E-02,1.33351059525323E-02,2.05777967884764E-03,3.46816799805783E-05,0,0,0
2.00633518687645E-02,1.71789921503798E-02,0.026687552745055,2.67164541450388E-02,1.85257973896256E-02,1.51212124715321E-02,6.56639807632282E-03,8.90163119501509E-04,5.78027999676304E-06,0,0
0.013173258112623,1.27281765528722E-02,1.92656732292112E-02,0.019930405428839,1.42021479520468E-02,1.05258898741055E-02,4.21382411764026E-03,1.74564455902244E-03,2.36991479867285E-04,0,0
5.05774499716766E-03,5.45658431694431E-03,7.05194159605091E-03,6.41033051641021E-03,4.01151431775355E-03,3.0346469983006E-03,1.35836579923932E-03,5.83808279673067E-04,1.84968959896417E-04,0,0
2.03465855886059E-03,1.60113755910336E-03,2.07512051883793E-03,1.45085027918752E-03,7.2253499959538E-04,6.18489959653646E-04,2.83233719841389E-04,1.27166159928787E-04,2.0809007988347E-04,0,0
