,1,2,3,4,5,6,7,8,10,15,20
20,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
25,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
30,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
35,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
40,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
45,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
50,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
55,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
60,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
65,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
75,4,3,2.75,2.5,2.25,2,1.25,0.75,0.5,0.25,0
