,5,10,15,20,25,30,35,40,45,50,55
25,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
50,-100,-100,-100,-100,1.5,1.5,1.5,1.5,1.5,1.5,1.5
55,3.5,3.5,3.5,3.5,1.85,1.85,1.85,1.85,1.85,1.85,1.85
60,4.55,4.55,4.55,4.55,4.75,4.75,4.75,4.75,4.75,4.75,4.75
65,12.4,12.4,12.4,12.4,24,24,24,24,24,24,24
70,30,30,30,30,29,29,29,29,29,29,29
75,100,100,100,100,100,100,100,100,100,100,100
