,1,2,3,13,23,24,30,35,40,45,50
20,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
25,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
30,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
35,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
40,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
45,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
50,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
55,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
60,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
65,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
70,7.05,7.05,2.05,2.05,2.05,1.55,1.55,1.55,1.55,1.55,1.55
