,0,1,2,3,4,5,7,9,13,15,19
20,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
25,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
30,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
35,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
40,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
45,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
50,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
55,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
60,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
65,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
75,5.75,4.25,2.75,2.25,2,2,1.25,0.75,0.5,0.25,0
