City,PlanName,fy,plantype,tier,planid,ppd_id,agemin,agemax,servmin,servmax,employee,inactive
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,20,24,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,25,29,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,30,34,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,35,39,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,40,44,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,45,49,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,50,54,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,55,59,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,60,64,35,40,,
Los Angeles,Los Angeles ERS,19,gen,2,la_asy19_genT2,139,65,70,35,40,,
