0.02299874612288,1.15488682109153E-04,0,0,0,0,0,0,0,0,0
5.83382828482809E-02,1.02619943245562E-02,1.31987065267604E-04,0,0,0,0,0,0,0,0
5.45106579555204E-02,0.031825381112651,6.26938560021118E-03,2.14478981059856E-04,0,0,0,0,0,0,0
0.039480630898172,2.49950504850525E-02,2.07549660133307E-02,1.55084801689434E-02,3.29967663169009E-04,0,0,0,0,0,0
3.28977760179502E-02,1.91876196132779E-02,1.67293605226688E-02,3.99920807760839E-02,1.12189005477463E-02,2.14478981059856E-04,0,0,0,0,0
3.25843067379397E-02,1.84121956048307E-02,1.68613475879364E-02,3.85897182076157E-02,3.46301062495875E-02,1.68943443542533E-02,8.57915924239425E-04,0,0,0,0
2.85916980135947E-02,1.50960205899822E-02,1.49145383752392E-02,2.76347917904045E-02,2.64964033524715E-02,3.01260476473306E-02,0.014320596581535,6.26938560021118E-04,0,0,0
2.19428496007391E-02,1.26542598825315E-02,0.014650564244704,2.63809146703623E-02,1.88906487164258E-02,2.10354385270244E-02,1.48815416089223E-02,7.27578697287666E-03,0,0,0
1.35781693394047E-02,1.03939813898238E-02,9.99802019402099E-03,1.71253217184716E-02,0.011169405398271,1.03609846235069E-02,7.78723685078862E-03,9.07411073714776E-03,0,0,0
5.42796805913021E-03,4.61954728436613E-03,5.04850524648584E-03,7.67174816867947E-03,3.5636507622253E-03,3.38216854748235E-03,2.21078334323236E-03,3.5306539959084E-03,0,0,0
2.21078334323236E-03,1.43535933478519E-03,0.001831320530588,3.11819441694714E-03,1.6993334653204E-03,1.6003431663697E-03,9.89902989507028E-04,1.84781891374645E-03,0,0,0
