,0,1,2,3,10,25,35,40,45,50,55
20,17.5,15,12,10,12,12,12,12,12,12,12
25,17.5,15,12,10,9,9,9,9,9,9,9
30,17.5,15,12,10,8,8,8,8,8,8,8
35,17.5,15,12,10,7,7,7,7,7,7,7
40,17.5,15,12,10,5,5,5,5,5,5,5
45,17.5,15,12,10,4,4,4,4,4,4,4
50,17.5,15,12,10,4,4,4,4,4,4,4
55,17.5,15,12,10,4,4,4,4,4,4,4
60,17.5,15,12,10,4,4,4,4,4,4,4
65,17.5,15,12,10,4,4,4,4,4,4,4
70,17.5,15,12,10,0,0,0,0,0,0,0
