,5,10,15,20,25,30,35,40,45,50,55
25,0,2.73574549903863,2.73574549903863,0,0,0,0,0,0,0,0
30,0,1.72983744100682,1.72983744100682,0,0,0,0,0,0,0,0
35,0,1.72983744100682,1.72983744100682,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454
40,0,1.72983744100682,1.72983744100682,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454,1.08655829400454
45,0,1.5880353085125,1.5880353085125,1.25967488201363,1.25967488201363,1.25967488201363,1.25967488201363,1.25967488201363,1.25967488201363,1.25967488201363,1.25967488201363
50,0,1.5880353085125,1.5880353085125,2,2,2,2,2,2,2,2
55,0,1.5880353085125,1.5880353085125,6,6,6,6,6,6,6,6
60,0,1.5880353085125,1.5880353085125,6,6,6,6,6,6,6,6
65,0,1.5880353085125,1.5880353085125,6,6,6,6,22,22,22,22
70,0,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.8
75,0,20,20,20,20,20,20,20,20,20,20
