,1,2,3,4,5,9,11,13,15,17,20
25,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
30,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
35,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
40,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
45,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
50,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
55,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
60,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
65,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
70,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
75,4.2,3.2,2.2,1.2,0.7,0.6,0,-0.1,-0.25,-0.7,-0.8
