,0,1,2,3,4,10,15,20,45,50,55
20,11.75,8.5,7,5.75,5.5,5.35,5.35,5.35,5.35,5.35,5.35
25,11.75,8.5,7,5.75,5.5,4.84,4.84,4.84,4.84,4.84,4.84
30,11.75,8.5,7,5.75,5.5,4.2,4.2,4.2,4.2,4.2,4.2
35,11.75,8.5,7,5.75,5.5,3.64,3.64,3.64,3.64,3.64,3.64
40,11.75,8.5,7,5.75,5.5,2.86,2.86,2.86,2.86,2.86,2.86
45,11.75,8.5,7,5.75,5.5,2.44,2.44,2.44,2.44,2.44,2.44
50,11.75,8.5,7,5.75,5.5,2.4,2.4,2.4,2.4,2.4,2.4
55,11.75,8.5,7,5.75,5.5,2.4,2.4,2.4,2.4,2.4,2.4
60,11.75,8.5,7,5.75,5.5,2.4,2.4,2.4,2.4,2.4,2.4
65,11.75,8.5,7,5.75,5.5,2.4,2.4,2.4,2.4,2.4,2.4
70,11.75,8.5,7,5.75,5.5,2.4,2.4,2.4,2.4,2.4,2.4
