,1,2,3,4,6,8,10,11,12,30,40
25,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,0,0,0,0
30,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,3.5,3.5,3.5,3.5
35,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,3.4,3.4,3.4,3.4
40,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,3.2,3.2,3.2,3.2
45,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,3,3,3,3
50,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,2.7,2.7,2.7,2.7
55,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,2.2,2.2,2.2,2.2
60,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,1.7,1.7,1.7,1.7
65,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,0,0,0,0
70,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,0,0,0,0
75,14.3098,11.7329,9.7896,7.6765,6.0368,4.3108,3.5264,0,0,0,0
