45,1.29312847363337E-03
50,1.95552693665782E-03
55,1.26858542301135E-02
60,6.65222233364826E-02
65,0.159603722098774
70,0.244506843024759
75,0.208726769870634
80,0.13572834801518
85,8.97457551078575E-02
90,5.29549305141373E-02
95,2.03364245261608E-02
100,5.17779196993608E-03
105,7.62681895673562E-04
110,
115,
120,
