45,0
50,0.019516286
55,0.026316386
60,0.06405694
65,0.1682118
70,0.243194234
75,0.19729356
80,0.128771222
85,0.081714532
90,0.045288664
95,0.020422966
100,0.00521341
105,0
110,0
115,0
120,0
