,1,2,3,4,5,10,15,20,25,30,35
25,6.624,6.21,5.796,5.589,5.382,3.8295,1.863,1.3455,1.1385,0.9315,0.828
30,6.003,5.6925,5.4855,5.175,4.968,3.519,1.7595,1.242,1.035,0.828,0.7245
35,5.4855,5.175,8.073,4.6575,4.4505,3.105,1.5525,1.242,0.9315,0.7245,0.621
40,4.968,4.6575,4.4505,4.2435,4.0365,2.7945,1.242,0.828,0.621,0.5175,0
45,4.6575,4.4505,4.2435,4.0365,3.933,2.5875,1.242,0.828,0.621,0,0
50,3.8295,3.6225,3.4155,3.105,2.898,1.863,0.9315,0.621,0,0,0
55,3.8295,3.6225,3.4155,3.105,2.898,1.863,0.9315,0.621,0,0,0
60,3.8295,3.6225,3.4155,3.105,2.898,1.863,0.9315,0.621,0,0,0
65,3.8295,3.6225,3.4155,3.105,2.898,1.863,0.9315,0.621,0,0,0
70,3.8295,3.6225,3.4155,3.105,2.898,1.863,0.9315,0.621,0,0,0
75,3.8295,3.6225,3.4155,3.105,2.898,1.863,0.9315,0.621,0,0,0
