1.61391234148475E-02,0,0,0,0,0,0,0,0,0,0
7.68183703903035E-02,5.78335407626672E-03,2.2424792850976E-06,0,0,0,0,0,0,0,0
0.059919046497808,3.97457028490699E-02,8.79051879758261E-03,1.1212396425488E-05,0,0,0,0,0,0,0
3.99878906118605E-02,3.54760222902441E-02,5.48757105856235E-02,9.01028176752217E-03,6.72743785529281E-06,0,0,0,0,0,0
2.91544731855539E-02,2.22521219460235E-02,4.09588841423077E-02,5.42096942379495E-02,6.05693654904863E-03,2.46672721360736E-05,0,0,0,0,0
2.43735073497259E-02,1.77783757722538E-02,2.72842454617825E-02,4.51994124704273E-02,3.63214369807259E-02,2.65509547355556E-03,4.48495857019521E-06,0,0,0,0
1.72603630573963E-02,1.24838821801384E-02,1.86753674862928E-02,2.70667249711281E-02,2.64074360613094E-02,2.07608732214336E-02,2.34787581149719E-03,6.72743785529281E-06,0,0,0
1.29189231614473E-02,9.81757431015731E-03,1.49012748494736E-02,2.08909370199693E-02,0.019161985491159,1.94355679639409E-02,1.39728884254432E-02,1.48452128673461E-03,6.72743785529281E-06,0,0
8.76360904616144E-03,6.60185901532735E-03,9.66508571877067E-03,1.43159877560631E-02,1.26520681265207E-02,1.03467994214403E-02,6.53234215748932E-03,3.57899693901578E-03,1.86125780663101E-04,2.2424792850976E-06,0
4.25174072454506E-03,3.07219662058372E-03,3.87276172536356E-03,5.35952549138327E-03,4.44010898449326E-03,2.94661778061825E-03,1.44639913888795E-03,7.51230560507697E-04,5.31467590568132E-04,5.60619821274401E-05,0
2.37702804220346E-03,1.5899178131342E-03,0.001309607902497,1.42845930460717E-03,1.23336360680368E-03,8.63354524762577E-04,5.62862300559499E-04,3.34129413479543E-04,2.19762969939565E-04,2.69097514211712E-04,0
