0.526883397311212,0.256024900415514,0,0,0,0,0,0,0,0,0
0.67976274262112,0.841431365699597,0.268586806641669,0,0,0,0,0,0,0,0
0.732701238719501,0.888203845394182,1.03475491071072,1.1909065717437,0,0,0,0,0,0,0
0.7290232640225,0.910974835797674,1.10542070397001,1.22330520179522,1.52830666233036,0,0,0,0,0,0
0.665740464088804,0.880347583265661,1.14037498555732,1.28957635617023,1.40069987109654,1.13414135932454,0,0,0,0,0
0.620631186187348,0.821310680592473,1.06288059957014,1.28581724967844,1.38951720538176,1.39334392170253,1.74744364004948,0,0,0,0
0.578104603753273,0.724466361548642,0.962060822581756,1.18183333269337,1.37372354932993,1.42690544081267,1.43084033285983,0,0,0,0
0.572465944015591,0.678424068007139,0.887487181206899,1.06605826153262,1.2363133328927,1.40717689271368,1.49485331894661,1.49275741424795,0,0,0
0.621794075245959,0.747643010926068,0.891557292912036,1.06857334717101,1.21630082351196,1.36916664685607,1.50890264141052,1.57747252997115,1.66003765313251,0,0
0.607690664918855,0.725791514196826,0.853668744746605,1.07425257280609,1.19942541019631,1.30016405538991,1.46440185196996,1.64788140588029,1.77719196480464,1.79567649205023,0
0.37900717934649,0.671460255621272,0.803394075910391,0.950404888064054,1.11972694378409,1.15067872349525,1.20728167232483,1.48521215733278,1.6017309366124,1.7460914434697,1.71811449623406
