,1,6,10,15,25,30,35,40,45,50,55
20,23,18,18,18,18,18,18,18,18,18,18
25,21,18,18,18,18,18,18,18,18,18,18
30,19,16,16,16,16,16,16,16,16,16,16
35,17,10,10,10,10,10,10,10,10,10,10
40,16,8,8,8,8,8,8,8,8,8,8
45,16,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
50,16,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
55,16,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
60,18,8,8,8,8,8,8,8,8,8,8
65,18,8,8,8,8,8,8,8,8,8,8
70,18,8,8,8,8,8,8,8,8,8,8
