,5,10,15,20,25,30,35,40,45,50,55
20,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
25,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
30,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
35,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
40,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
45,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
50,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
55,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
60,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
65,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
75,4.2,3.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
