5.26769162369548E-03,0,0,0,0,0,0,0,0,0,0
4.45550646453339E-02,3.73144696780238E-04,0,0,0,0,0,0,0,0,0
5.62019427341979E-02,1.02654487858904E-02,5.95443665074847E-04,0,0,0,0,0,0,0,0
3.95771556053082E-02,2.67354205618606E-02,1.23415623647847E-02,3.37418076875747E-04,0,0,0,0,0,0,0
3.05105333984352E-02,2.23013500692699E-02,0.023956683458178,5.74801618018919E-03,3.69175072346405E-04,0,0,0,0,0,0
3.35512657147507E-02,2.47783957159813E-02,2.52071151548352E-02,1.44335544414143E-02,7.68519290389936E-03,1.20279620345119E-03,0,0,0,0,0
3.53772929543136E-02,3.27176445836459E-02,2.97245477605364E-02,0.016430275531632,1.61365233235284E-02,1.37745967853981E-02,7.42319769126643E-04,0,0,0,0
3.22135022805492E-02,3.79694577096061E-02,3.99383914287869E-02,2.22100487072918E-02,1.58824673597631E-02,0.018037973427334,6.83172365062541E-03,4.04901692250896E-04,0,0,0
3.12052176743558E-02,4.02559613834935E-02,0.048246815368798,3.27136749592121E-02,2.34088752863092E-02,1.51401475906364E-02,8.9792904693287E-03,4.92233429795207E-03,0,0,0
2.49014540734301E-02,1.66684529976619E-02,0.016902660839258,1.13491562563266E-02,9.51122014346223E-03,5.9703151484838E-03,2.58422550642484E-03,2.85415996792543E-03,0,0,0
0,0,0,0,0,0,0,0,0,0,0
