1.39106939041718E-02,0,0,0,0,0,0,0,0,0,0
6.62877640865575E-02,6.01663133865971E-03,0,0,0,0,0,0,0,0,0
5.32948219235517E-02,5.16200414618807E-02,9.76217651580443E-03,0,0,0,0,0,0,0,0
3.36563322540821E-02,4.17949733292958E-02,0.058032657054343,8.80016771097808E-03,0,0,0,0,0,0,0
2.55526309659686E-02,2.62467680696932E-02,4.58526472712026E-02,5.46574736204607E-02,3.8480352193054E-03,0,0,0,0,0,0
2.09825068132585E-02,1.95127064359088E-02,2.87368102303697E-02,4.28501548997228E-02,2.62467680696932E-02,2.66939973445762E-03,0,0,0,0,0
0.016512543383569,1.49309356874985E-02,2.16976077892432E-02,2.81335165731057E-02,2.32163238685332E-02,2.13086114928606E-02,2.00088514127321E-03,0,0,0,0
1.22429013999208E-02,1.17164752742773E-02,1.76003354219562E-02,2.33677296126342E-02,1.78588898464979E-02,1.98900561365913E-02,0.013789569308891,1.87976054599241E-03,0,0,0
8.02217511821295E-03,7.59823903473015E-03,1.16139852321167E-02,1.61514989168666E-02,1.22498893573408E-02,1.15510936153362E-02,6.18900095502085E-03,4.59574666325033E-03,2.39919871421583E-04,0,0
4.0297221122266E-03,3.47767347604295E-03,4.35815611096876E-03,5.22233351191447E-03,3.85502317672544E-03,3.08634786052037E-03,1.33004122894878E-03,8.73494677505765E-04,5.75341827583797E-04,6.52209359204305E-05,0
1.88441918427244E-03,1.4698003773497E-03,1.18795276140784E-03,1.17164752742773E-03,7.91968507605227E-04,7.77992592765135E-04,3.95984253802613E-04,3.05140807342014E-04,2.23614637441476E-04,2.28273275721507E-04,0
